1730,Frank,32,38,44,88,22,73
1731,Eve,1,82,57,48,53,56
1732,Frank,17,100,15,40,79,70
1733,Henry,14,75,91,16,67,13
1734,David,83,50,89,60,13,61
1735,Alice,12,18,64,58,99,64
1736,David,55,35,35,64,98,38
1737,Ivy,88,57,43,47,64,71
1738,Alice,36,50,19,30,32,44
1739,Frank,58,81,32,11,52,61
1740,Charlie,36,35,67,100,3,10
1741,Grace,74,27,58,37,8,68
1742,David,71,47,88,7,87,100
1743,Ivy,73,81,87,67,68,25
1744,Jack,53,80,11,67,87,28
1745,Jack,48,32,33,84,53,31
1746,Charlie,53,5,31,27,40,48
1747,Eve,46,26,97,21,61,64
1748,Jack,16,15,37,65,16,59
1749,Ivy,59,58,33,33,37,46
1750,Frank,36,38,73,55,6,32
1751,Alice,44,85,9,31,5,54
1752,Bob,88,78,5,75,8,65
1753,Jack,51,51,17,31,40,97
1754,Grace,45,82,52,30,9,45
1755,Bob,91,0,31,36,61,82
1756,Charlie,79,82,87,99,90,31
1757,Ivy,9,85,15,99,66,33
1758,Jack,19,8,10,33,69,34
1759,Eve,11,63,67,99,6,38
1760,Charlie,49,2,20,69,67,9
1761,Charlie,52,83,22,47,68,6
1762,Alice,4,72,49,91,92,65
1763,Grace,44,83,34,79,36,44
1764,Eve,6,86,64,37,13,86
1765,David,98,91,54,86,55,24
1766,Grace,36,94,40,42,56,93
1767,Alice,58,46,28,79,43,84
1768,Alice,84,66,80,41,97,96
1769,Alice,53,13,25,6,7,68
1770,Eve,69,98,85,15,52,88
1771,Grace,0,33,13,8,33,91
1772,Ivy,44,36,17,64,96,98
1773,Frank,63,93,91,67,79,36
1774,Alice,48,61,22,21,29,23
1775,Henry,66,74,72,54,61,97
1776,Jack,48,10,81,50,4,25
1777,Ivy,61,77,65,55,0,27
1778,Frank,94,97,1,48,76,54
1779,Charlie,27,78,17,5,31,96
1780,Charlie,62,68,89,60,29,17
1781,Grace,58,1,28,50,5,56
1782,Bob,17,68,59,73,20,20
1783,David,80,37,38,89,26,20
1784,Bob,2,33,70,34,88,37
1785,Eve,85,16,5,2,16,34
1786,Charlie,19,21,93,3,28,41
1787,Henry,60,1,78,19,43,92
1788,David,43,1,15,11,27,59
1789,Henry,100,79,4,32,87,99
1790,Jack,34,37,100,42,7,42
1791,Jack,51,42,79,68,9,61
1792,Grace,56,82,23,97,97,91
1793,Frank,43,72,48,4,84,40
1794,Grace,62,89,19,28,46,93
1795,Charlie,94,30,72,67,39,12
1796,Grace,42,26,42,42,43,26
1797,Frank,29,17,36,48,35,27
1798,Grace,43,69,72,33,46,73
1799,Bob,20,36,57,75,89,38
1800,Alice,26,29,25,85,29,11
1801,David,84,29,82,58,10,32
1802,Eve,67,49,20,76,54,34
1803,Charlie,27,31,6,55,24,8
1804,Alice,34,92,54,67,49,81
1805,Alice,6,50,73,47,61,50
1806,Ivy,81,14,74,21,22,56
1807,Bob,92,9,100,15,18,49
1808,Grace,77,4,37,62,99,79
1809,Eve,66,8,15,92,20,43
1810,Jack,24,57,21,35,80,26
1811,Charlie,72,80,65,38,57,19
1812,Bob,81,16,76,52,78,20
1813,Bob,97,13,15,9,19,43
1814,Henry,45,13,24,65,68,51
1815,Alice,29,90,80,16,74,44
1816,Jack,30,62,42,27,25,83
1817,Ivy,40,47,71,10,84,78
1818,Charlie,36,75,55,48,63,75
1819,Frank,40,85,79,25,40,70
1820,Charlie,35,30,96,9,3,20
1821,David,100,28,98,74,14,3
1822,Bob,73,41,11,55,62,60
1823,Henry,52,6,71,61,93,41
1824,Grace,68,67,1,46,94,89
1825,Ivy,19,63,34,12,1,90
1826,Grace,59,43,58,94,75,72
1827,Charlie,74,12,72,67,35,78
1828,Henry,46,59,97,39,51,86
1829,Henry,58,12,24,19,48,3
1830,Eve,34,11,0,52,88,0
1831,Grace,65,74,80,63,85,22
1832,Bob,32,92,56,9,85,48
1833,Alice,86,18,52,24,29,18
1834,Bob,86,82,62,41,60,68
1835,Jack,72,60,78,18,76,36
1836,Grace,71,56,12,6,76,83
1837,Grace,1,99,83,50,63,96
1838,Jack,62,1,78,73,0,39
1839,Grace,0,25,5,69,59,35
1840,Henry,74,95,34,60,47,12
1841,Alice,17,8,22,68,86,13
1842,Henry,16,15,26,27,40,5
1843,Jack,29,44,35,64,83,73
1844,Frank,79,18,39,28,30,73
1845,Jack,62,48,6,100,45,14
1846,Frank,22,65,14,53,27,87
1847,Henry,83,15,19,5,30,63
1848,Frank,82,5,10,91,19,3
1849,David,2,35,51,34,54,5
1850,Frank,92,59,23,32,60,49
1851,Charlie,38,28,87,46,35,29
1852,Charlie,67,63,68,19,88,74
1853,Jack,97,36,2,71,3,58
1854,Bob,49,38,55,2,93,33
1855,Bob,92,80,67,69,52,41
1856,Henry,18,64,96,77,28,84
1857,Bob,55,40,44,8,56,99
1858,Alice,17,99,96,39,78,34
1859,Henry,1,43,91,65,59,81
1860,Ivy,88,75,94,66,1,98
1861,Frank,95,2,83,3,99,8
1862,Alice,79,68,70,96,10,76
1863,Grace,25,94,91,94,64,98
1864,Bob,88,84,13,77,23,96
1865,Ivy,66,10,87,36,45,30
1866,Grace,20,9,52,1,71,94
1867,Frank,0,5,46,45,95,91
1868,Alice,25,49,74,2,1,86
1869,Jack,31,90,4,60,10,2
1870,Alice,65,45,19,29,100,63
1871,Grace,84,89,79,26,97,78
1872,David,70,92,60,4,12,59
1873,Henry,63,80,94,86,69,42
1874,Ivy,65,47,78,15,52,22
1875,Grace,15,2,64,51,94,4
1876,David,2,60,69,60,80,88
1877,Ivy,89,56,16,86,96,64
1878,Frank,99,85,13,34,100,81
1879,Ivy,9,23,33,44,14,87
1880,Charlie,28,40,41,77,100,85
1881,Frank,27,20,95,58,17,83
1882,Jack,30,26,62,30,68,99
1883,Charlie,90,70,53,37,27,51
1884,Alice,16,72,48,82,21,28
1885,Henry,95,34,94,13,7,97
1886,Alice,20,23,10,76,27,85
1887,Charlie,55,95,89,62,37,45
1888,Henry,64,66,33,18,43,12
1889,David,64,30,47,0,23,54
1890,David,47,13,6,63,90,25
1891,Ivy,49,85,56,13,23,59
1892,Frank,46,52,45,74,66,64
1893,Ivy,13,2,40,13,4,35
1894,Jack,75,30,92,24,40,90
1895,Jack,21,86,7,61,6,58
1896,Frank,30,87,60,64,69,66
1897,Charlie,66,7,19,41,62,67
1898,Frank,32,21,49,56,82,43
1899,Frank,95,71,76,13,20,55
1900,Grace,74,66,12,15,65,91
1901,Grace,94,16,87,11,97,1
1902,Alice,7,75,41,13,62,74
1903,David,69,59,63,16,49,70
1904,Eve,10,19,66,68,81,35
1905,Ivy,91,81,45,4,52,50
1906,Frank,22,58,26,18,5,90
1907,Grace,87,23,1,63,21,2
1908,Charlie,58,44,52,56,77,45
1909,Ivy,82,39,57,24,92,41
1910,Jack,6,1,28,49,57,88
1911,Alice,18,54,21,92,50,54
1912,Bob,29,84,62,90,96,23
1913,Jack,18,6,10,44,86,77
1914,Eve,52,62,37,22,0,61
1915,Bob,62,88,95,4,94,41
1916,Charlie,17,47,57,41,34,72
1917,Bob,61,5,47,29,99,3
1918,Ivy,24,82,82,1,49,78
1919,Charlie,50,27,3,53,7,21
1920,Charlie,82,47,31,16,19,73
1921,Alice,66,77,69,54,22,24
1922,Grace,90,28,55,41,47,54
1923,Jack,8,91,51,99,11,70
1924,Henry,76,99,57,78,98,90
1925,Bob,14,0,100,20,81,40
1926,Jack,25,30,13,62,57,30
1927,Grace,24,52,45,10,43,27
1928,David,96,1,49,33,91,48
1929,Eve,42,0,93,78,22,63
1930,David,69,15,90,11,31,12
1931,Grace,70,84,27,15,74,67
1932,Jack,2,5,42,100,99,18
1933,Alice,47,62,23,49,9,15
1934,Grace,32,71,56,48,38,93
1935,Henry,78,47,70,10,37,34
1936,Ivy,50,33,13,95,8,77
1937,Eve,48,92,44,56,77,39
1938,Jack,51,69,30,53,8,83
1939,Ivy,13,88,95,81,42,22
1940,David,40,38,95,13,23,56
1941,Charlie,47,24,61,8,88,61
1942,Alice,83,67,40,53,51,39
1943,David,74,42,36,51,18,91
1944,Eve,52,73,71,12,1,100
1945,Alice,91,4,40,38,25,21
1946,David,42,81,26,67,99,79
1947,Ivy,78,4,24,76,10,56
1948,Grace,36,18,72,53,33,26
1949,Charlie,46,56,36,43,11,59
1950,David,80,88,27,7,6,5
1951,Charlie,78,81,50,38,11,40
1952,Grace,76,83,67,81,51,19
1953,Eve,75,94,47,4,4,97
1954,Charlie,85,43,89,96,57,73
1955,Charlie,70,42,78,27,79,42
1956,Ivy,15,65,10,65,41,27
1957,Ivy,69,32,67,87,100,18
1958,Ivy,18,85,18,28,82,87
1959,David,50,26,64,99,30,4
1960,Jack,84,88,5,21,44,81
1961,Jack,18,7,17,2,65,48
1962,Grace,35,20,8,12,7,86
1963,Henry,14,36,33,56,14,1
1964,Alice,57,59,7,73,42,53
1965,Bob,83,99,95,83,26,100
1966,Henry,90,24,43,21,44,68
1967,Ivy,81,69,67,95,13,2
1968,Henry,85,3,22,59,74,94
1969,Henry,4,61,98,28,49,59
1970,Bob,44,16,67,27,31,85
1971,David,74,86,10,58,59,30
1972,Frank,69,9,49,87,90,33
1973,Grace,95,4,96,66,18,86
1974,Charlie,95,34,9,9,75,39
1975,Bob,35,27,2,24,50,91
1976,David,30,84,32,64,58,29
1977,Alice,35,72,30,21,17,75
1978,Alice,25,12,52,51,79,50
1979,Henry,74,18,45,34,63,79
1980,Ivy,4,79,40,22,66,25
1981,Grace,45,51,80,94,88,13
1982,Bob,11,97,64,77,54,0
1983,David,31,66,38,43,96,89
1984,Charlie,23,90,27,44,70,81
1985,David,50,20,63,37,100,94
1986,Charlie,69,14,100,13,53,83
1987,Ivy,64,12,23,11,92,91
1988,Ivy,68,76,23,62,94,99
1989,Henry,38,78,18,73,24,82
1990,David,50,71,70,90,53,11
1991,Ivy,18,88,97,85,10,11
1992,Bob,23,78,76,55,1,58
1993,Alice,22,70,46,44,19,6
1994,David,60,78,55,63,43,53
1995,Bob,20,6,2,54,0,50
1996,Charlie,61,96,14,15,78,54
1997,Jack,31,56,33,98,31,84
1998,Jack,7,63,18,67,78,88
1999,Henry,39,16,8,41,81,90
2000,Frank,28,87,69,13,49,56
2001,Frank,83,96,4,57,98,89
2002,Ivy,26,50,73,19,42,77
2003,Eve,11,44,3,28,57,46
2004,Bob,4,55,26,13,86,83
2005,Eve,58,97,30,56,36,23
2006,Bob,42,90,77,1,85,57
2007,David,90,93,94,96,90,85
2008,Jack,27,90,42,75,36,13
2009,Frank,98,1,17,0,75,5
2010,Jack,11,82,10,12,45,43
2011,Henry,70,26,26,11,45,22
2012,Ivy,47,57,44,63,98,54
2013,Jack,3,8,61,38,30,58
2014,Ivy,64,35,82,31,75,9
2015,David,47,42,60,88,62,3
2016,Eve,93,29,61,71,62,43
2017,Alice,98,54,9,79,97,95
2018,Jack,57,51,7,60,79,24
2019,Ivy,100,51,12,66,17,47
2020,Charlie,65,24,16,59,23,51
2021,Bob,100,88,13,15,24,52
2022,Jack,82,96,99,74,25,2
2023,Charlie,58,28,41,40,1,57
2024,Alice,24,73,98,27,82,16
2025,Henry,79,46,46,86,8,15
2026,Jack,26,17,35,33,38,22
2027,David,40,47,40,92,74,84
2028,Alice,55,0,75,29,91,25
2029,Grace,83,78,11,23,19,0
2030,Grace,83,63,2,77,58,37
2031,Alice,4,64,1,72,35,96
2032,Jack,98,56,17,58,97,100
2033,Eve,9,53,67,66,57,80
2034,Ivy,22,57,1,24,69,41
2035,Bob,13,40,53,43,66,5
2036,David,64,58,31,40,66,78
2037,Alice,78,28,39,17,82,57
2038,Alice,96,55,18,77,53,9
2039,Jack,44,2,32,10,2,8
2040,Frank,75,41,38,23,70,8
2041,Ivy,57,42,15,8,88,64
2042,David,1,71,89,42,55,70
2043,Eve,46,73,42,36,95,63
2044,Ivy,68,93,3,49,89,14
2045,Frank,24,81,56,19,96,10
2046,Henry,46,40,27,1,10,53
2047,Bob,24,8,1,41,67,0
2048,Ivy,81,100,52,23,47,51
2049,Grace,77,29,83,56,36,3
2050,Frank,89,60,66,87,94,2
2051,Ivy,50,65,18,85,9,90
2052,David,93,86,24,63,52,34
2053,David,48,30,69,47,88,50
2054,Henry,60,84,63,74,36,51
2055,Charlie,12,78,71,23,3,30
2056,Ivy,88,71,29,95,26,29
2057,Alice,36,22,63,100,3,94
2058,David,18,21,2,68,39,18
2059,Grace,0,93,7,27,60,77
2060,Frank,57,70,50,83,22,3
2061,Henry,67,64,59,98,2,100
2062,Alice,7,88,10,4,30,35
2063,Ivy,47,85,94,7,33,59
2064,Bob,34,88,3,75,93,92
2065,Eve,29,49,58,41,55,65
2066,Henry,79,37,49,91,19,65
2067,Eve,10,76,54,98,29,49
2068,Charlie,89,63,32,37,21,44
2069,Grace,36,18,18,12,99,94
2070,Henry,56,74,92,79,0,26
2071,Grace,70,19,87,39,62,86
2072,Grace,62,96,78,35,87,28
2073,Frank,58,44,55,14,19,20
2074,Henry,12,92,39,51,79,18
2075,David,62,83,6,74,2,89
2076,David,58,88,21,29,87,42
2077,Alice,28,34,69,25,38,100
2078,Eve,57,27,42,62,64,46
2079,Grace,25,64,40,36,59,29
2080,Henry,76,17,49,23,10,69
2081,Grace,50,96,24,45,37,50
2082,Eve,29,30,30,59,3,60
2083,Bob,6,53,67,19,12,27
2084,Grace,71,26,43,37,23,1
2085,Ivy,40,65,29,36,89,80
2086,Alice,80,97,83,7,84,7
2087,Grace,2,62,44,78,43,86
2088,Henry,43,40,4,4,10,74
2089,Frank,78,18,38,43,69,53
2090,Jack,95,79,86,77,76,42
2091,David,10,95,24,69,6,95
2092,Ivy,24,72,82,19,78,45
2093,Charlie,35,11,6,18,31,99
2094,David,41,22,73,57,19,75
2095,Grace,39,45,19,46,53,40
2096,David,12,10,77,44,3,93
2097,Charlie,35,64,16,48,76,79
2098,Alice,46,14,27,73,55,55
2099,Alice,46,46,95,15,22,73
2100,Bob,76,85,80,95,93,14
2101,Grace,94,78,67,94,23,40
2102,Jack,72,16,15,6,32,60
2103,Grace,16,23,58,8,34,44
2104,Ivy,15,18,74,65,94,58
2105,Alice,71,57,18,5,35,91
2106,Ivy,73,60,84,94,82,67
2107,Henry,81,33,56,29,67,51
2108,David,68,3,99,59,92,92
2109,Ivy,10,80,45,34,49,75
2110,David,87,20,21,81,9,48
2111,Henry,74,16,75,81,24,47
2112,Alice,13,67,86,67,28,37
2113,Bob,68,15,100,9,47,47
2114,Alice,32,56,79,77,89,50
2115,Ivy,83,35,65,32,37,9
2116,Henry,35,6,96,69,72,74
2117,Jack,9,44,25,80,50,96
2118,David,52,4,21,76,44,8
2119,David,79,41,5,78,61,51
2120,Frank,76,6,8,41,43,39
2121,Jack,23,55,24,16,37,62
2122,Ivy,61,6,99,55,97,24
2123,Bob,90,16,40,100,33,98
2124,Frank,32,57,84,23,34,68
2125,Grace,19,43,78,58,77,53
2126,Ivy,19,60,41,79,81,71
2127,David,95,4,34,35,13,98
2128,Ivy,41,44,70,68,99,2
2129,Bob,2,40,64,66,54,13
2130,Alice,51,23,71,54,68,36
2131,Charlie,93,95,3,91,34,32
2132,David,28,69,85,94,48,92
2133,Jack,7,70,26,66,85,42
2134,Charlie,50,62,61,100,60,31
2135,David,4,16,87,8,52,56
2136,Alice,77,2,48,12,22,81
2137,Eve,75,95,62,10,24,46
2138,Ivy,27,82,76,18,72,39
2139,Henry,78,35,34,2,89,28
2140,Henry,97,27,6,30,95,70
2141,Ivy,80,0,18,60,84,2
2142,Charlie,22,36,76,40,21,63
2143,Alice,11,87,73,85,14,61
2144,Jack,56,61,1,39,92,19
2145,David,75,21,55,33,80,37
2146,Henry,58,74,35,93,48,99
2147,Frank,55,75,88,0,43,30
2148,David,96,70,93,63,0,57
2149,Alice,66,32,92,94,90,72
2150,Henry,95,54,67,6,34,66
2151,Jack,66,16,36,22,40,32
2152,Henry,48,5,88,69,22,87
2153,Frank,29,78,20,37,0,21
2154,Frank,22,17,51,98,16,32
2155,Bob,93,16,27,98,55,78
2156,Alice,10,3,54,40,27,52
2157,Frank,94,65,85,26,42,83
2158,David,45,14,62,33,76,24
2159,Ivy,10,89,85,29,12,82
2160,Frank,52,29,29,98,39,1
2161,Jack,39,100,84,47,34,30
2162,Frank,64,76,65,55,68,40
2163,Ivy,31,29,47,91,4,6
2164,Grace,71,10,59,92,18,62
2165,Grace,80,67,43,4,72,39
2166,Henry,90,15,15,74,14,51
2167,Alice,20,54,24,15,81,31
2168,David,62,10,15,90,67,4
2169,Bob,68,85,2,41,35,68
2170,Eve,47,21,12,8,95,7
2171,Frank,77,21,97,73,35,64
2172,Alice,48,48,43,24,93,1
2173,Ivy,4,3,49,47,17,62
2174,Ivy,28,57,37,8,91,70
2175,Eve,43,76,9,18,37,84
2176,Frank,62,7,79,48,8,99
2177,Henry,42,70,83,76,84,66
2178,Frank,13,3,69,78,75,89
2179,Ivy,79,54,21,15,32,87
2180,Eve,68,62,16,90,36,86
2181,Jack,54,28,8,60,7,54
2182,Frank,45,94,100,90,8,7
2183,Jack,64,22,74,59,10,0
2184,David,5,19,7,29,53,61
2185,Bob,8,31,2,49,7,2
2186,Jack,4,20,76,32,1,6
2187,Charlie,94,57,32,87,14,47
2188,Ivy,77,76,55,30,11,30
2189,Frank,22,13,8,9,27,25
2190,Ivy,43,31,57,99,72,49
2191,Ivy,86,9,21,12,70,99
2192,David,58,50,63,6,39,53
2193,Charlie,60,23,18,3,75,27
2194,Jack,84,98,33,67,6,55
2195,Henry,92,33,51,18,53,90
2196,Alice,88,72,49,68,16,70
2197,Charlie,63,24,90,25,58,53
2198,Henry,39,37,92,94,19,56
2199,Bob,30,4,61,12,78,40
2200,Henry,26,78,30,84,45,1
2201,Bob,30,10,86,86,13,0
2202,Jack,90,57,50,42,29,86
2203,Bob,41,45,74,40,27,78
2204,Frank,37,47,57,53,14,17
2205,Charlie,99,95,83,63,24,52
2206,Frank,44,4,70,69,75,79
2207,Jack,10,49,42,31,69,89
2208,Charlie,89,18,36,45,43,46
2209,Jack,57,45,30,86,65,82
2210,Henry,97,97,100,24,91,73
2211,Charlie,13,11,34,69,49,97
2212,Jack,85,34,27,29,64,96
2213,Eve,9,63,36,0,77,7
2214,David,96,54,83,78,41,12
2215,Henry,49,79,81,58,24,13
2216,Eve,21,48,75,35,51,45
2217,Henry,10,38,74,82,34,77
2218,Frank,95,81,17,14,74,19
2219,Jack,20,9,84,33,87,56
2220,Grace,96,19,74,67,98,8
2221,Charlie,36,89,71,79,55,15
2222,David,73,80,18,1,100,54
2223,Alice,42,89,86,6,47,53
2224,Alice,88,79,86,44,46,95
2225,Bob,94,92,70,82,90,100
2226,Jack,25,5,13,77,20,99
2227,Eve,80,27,18,60,2,3
2228,Ivy,14,16,18,61,97,48
2229,Grace,58,21,47,26,9,62
2230,Ivy,21,16,71,28,87,43
2231,Frank,88,27,10,91,71,29
2232,David,39,12,83,79,48,59
2233,Eve,91,84,29,12,64,88
2234,Grace,88,73,69,93,4,25
2235,Alice,64,83,62,22,14,85
2236,Charlie,27,19,21,64,12,34
2237,Eve,50,11,35,48,46,11
2238,David,41,28,95,8,31,7
2239,Alice,54,83,28,86,63,91
2240,Bob,6,64,60,84,75,42
2241,Bob,39,29,4,11,34,58
2242,Eve,48,35,20,63,100,45
2243,Henry,92,6,9,4,53,79
2244,Charlie,7,86,38,72,20,48
2245,Jack,97,9,76,3,12,90
2246,Henry,64,95,91,36,40,75
2247,David,18,37,81,94,49,89
2248,Grace,49,58,17,53,15,16
2249,Ivy,93,65,84,5,31,36
2250,Henry,8,29,50,50,72,92
2251,Bob,55,42,64,82,65,1
2252,Henry,55,5,82,12,25,41
2253,Eve,31,22,4,78,54,22
2254,Charlie,99,81,79,31,37,51
2255,Henry,37,94,41,42,35,92
2256,Henry,92,54,20,78,77,82
2257,Jack,76,79,78,2,7,28
2258,Henry,89,37,100,54,0,87
2259,Grace,29,28,38,65,55,6
2260,Ivy,95,71,97,0,20,42
2261,Ivy,71,85,4,45,68,35
2262,Frank,68,78,35,1,11,24
2263,Eve,32,47,52,30,73,23
2264,Eve,62,9,89,66,26,66
2265,Ivy,68,1,71,40,95,17
2266,Charlie,62,69,36,33,9,21
2267,Ivy,73,87,32,50,13,32
2268,Ivy,90,15,9,67,79,91
2269,Alice,26,53,76,23,23,7
2270,Grace,6,63,47,71,85,56
2271,Jack,0,37,13,98,75,78
2272,Bob,16,96,11,95,49,17
2273,Alice,44,59,6,27,86,77
2274,Bob,8,22,47,77,69,33
2275,Alice,21,70,25,85,43,55
2276,Eve,91,80,0,40,54,86
2277,Jack,49,63,15,84,19,81
2278,Eve,75,61,44,56,82,86
2279,Jack,10,80,48,62,57,75
2280,Eve,82,43,55,8,12,50
2281,Jack,16,36,58,45,47,9
2282,Ivy,46,76,12,69,76,5
2283,Eve,25,79,62,3,10,61
2284,Grace,4,39,83,97,24,61
2285,Jack,23,34,71,53,33,13
2286,Charlie,47,50,14,49,15,92
2287,Grace,59,76,7,54,65,2
2288,Jack,31,1,27,4,81,4
2289,Eve,0,3,0,54,26,87
2290,Jack,58,34,99,25,22,58
2291,Henry,88,67,15,46,35,18
2292,Eve,26,84,20,60,65,26
2293,Frank,92,10,29,42,4,29
2294,Eve,94,76,88,67,48,40
2295,Frank,15,89,5,10,75,24
2296,David,12,64,45,79,87,8
2297,Grace,54,35,91,24,35,100
2298,Henry,93,29,87,19,60,57
2299,Henry,38,100,9,81,32,56
2300,Eve,56,43,50,55,17,13
2301,Charlie,15,61,91,19,18,65
2302,Ivy,17,99,90,90,7,99
2303,Jack,15,52,38,48,60,75
2304,Alice,58,48,36,48,87,93
2305,David,31,40,19,62,57,97
2306,Jack,30,2,26,77,7,18
2307,David,78,51,3,29,76,3
2308,Alice,41,99,92,44,33,75
2309,Bob,57,63,12,93,71,76
2310,David,46,54,17,27,99,48
2311,Henry,0,52,51,83,99,6
2312,Alice,26,54,27,19,64,64
2313,Jack,70,61,99,84,88,62
2314,Frank,14,35,6,67,85,69
2315,Bob,81,99,68,78,27,47
2316,Ivy,25,56,55,43,95,42
2317,Alice,4,75,82,53,17,35
2318,Frank,34,71,33,96,89,54
2319,Bob,87,60,14,32,6,37
2320,Bob,2,98,56,14,67,80
2321,Grace,67,80,50,39,24,14
2322,Jack,93,95,20,40,59,50
2323,David,79,97,98,39,82,19
2324,Eve,95,32,29,69,8,9
2325,Jack,35,40,17,77,87,69
2326,Jack,53,47,5,38,84,2
2327,Charlie,11,95,85,7,7,32
2328,David,21,78,100,93,56,84
2329,David,43,34,17,83,62,99
2330,Alice,13,16,72,15,22,30
2331,David,28,93,30,42,95,45
2332,Jack,29,31,54,46,6,6
2333,Henry,54,96,47,5,90,85
2334,Jack,3,22,49,23,40,40
2335,Frank,34,66,38,46,46,31
2336,Grace,29,17,63,23,20,5
2337,Alice,90,27,23,6,91,26
2338,David,42,71,35,28,97,17
2339,David,53,87,80,97,69,88
2340,Jack,100,54,24,88,18,41
2341,Alice,57,68,89,56,77,24
2342,Henry,58,2,99,98,41,38
2343,Bob,67,10,96,29,47,94
2344,David,75,72,51,21,84,0
2345,Frank,78,60,36,57,95,30
2346,Charlie,100,57,55,59,91,76
2347,Frank,4,83,40,59,59,97
2348,Grace,84,13,49,32,93,18
2349,Eve,44,99,67,12,67,97
2350,Frank,40,29,28,45,90,100
2351,Alice,12,62,77,65,33,26
2352,Alice,68,81,86,43,14,48
2353,Grace,80,16,17,58,60,42
2354,Jack,8,8,91,0,2,80
2355,Frank,74,53,23,57,4,89
2356,Alice,6,33,17,88,52,35
2357,David,35,70,73,11,17,25
2358,Henry,26,60,78,20,3,91
2359,Alice,99,14,55,22,23,57
2360,Frank,49,84,88,10,2,3
2361,Ivy,60,37,96,59,0,25
2362,Ivy,33,57,89,56,36,46
2363,David,98,65,0,60,12,76
2364,Charlie,81,79,85,20,60,24
2365,Ivy,45,5,49,1,33,77
2366,Henry,76,6,15,11,21,97
2367,Bob,30,99,39,90,43,97
2368,Frank,53,42,91,84,50,1
2369,Charlie,47,53,67,29,14,5
2370,Jack,14,36,39,38,8,81
2371,Ivy,31,63,96,37,78,91
2372,Charlie,85,12,48,67,26,0
2373,Alice,73,80,26,77,46,77
2374,Charlie,84,79,76,30,45,10
2375,Jack,43,69,26,19,53,26
2376,Jack,65,95,94,85,12,58
2377,Jack,42,7,77,78,86,39
2378,Ivy,31,100,14,10,4,60
2379,Ivy,77,63,78,81,46,73
2380,Grace,42,74,80,7,61,55
2381,Frank,92,95,10,97,2,40
2382,Bob,10,32,23,30,80,39
2383,Alice,82,98,39,13,33,89
2384,Charlie,34,22,97,87,43,86
2385,Alice,42,17,25,44,41,76
2386,Henry,49,21,85,77,56,42
2387,Henry,4,52,63,63,31,49
2388,Jack,9,67,87,100,58,36
2389,Bob,39,36,52,32,45,18
2390,Henry,28,13,2,20,47,74
2391,Alice,85,68,75,32,38,95
2392,David,24,32,89,36,46,60
2393,Grace,76,90,9,71,68,56
2394,Alice,88,55,76,59,85,94
2395,Alice,29,67,12,91,92,58
2396,Charlie,86,67,0,11,6,84
2397,Jack,40,51,8,55,8,71
2398,Charlie,75,62,91,86,20,30
2399,Ivy,36,90,34,72,76,23
2400,Frank,50,34,40,94,34,8
2401,David,14,53,100,99,49,62
2402,Alice,73,50,40,41,64,26
2403,Eve,57,37,24,29,11,58
2404,Henry,90,99,74,67,50,42
2405,Alice,17,76,84,84,33,80
2406,Bob,48,26,14,13,5,5
2407,Frank,93,66,43,93,2,43
2408,Ivy,34,56,85,52,43,85
2409,Bob,6,12,72,78,14,16
2410,Henry,79,78,78,69,48,34
2411,Henry,27,81,47,99,76,38
2412,Ivy,38,70,71,26,56,52
2413,Henry,34,75,73,8,6,0
2414,Charlie,88,22,100,10,58,44
2415,Charlie,59,16,1,0,28,30
2416,David,40,23,100,9,15,16
2417,Eve,14,32,72,51,2,45
2418,Grace,88,88,26,14,72,31
2419,Grace,80,4,83,76,10,67
2420,Ivy,67,32,46,35,53,18
2421,Alice,17,42,87,74,96,41
2422,Charlie,11,71,10,25,55,28
2423,David,1,21,100,0,27,19
2424,David,11,7,44,19,29,79
2425,Jack,18,3,0,50,53,73
2426,Jack,68,62,35,99,64,85
2427,Alice,40,40,79,30,25,93
2428,Bob,100,28,47,65,28,93
2429,Frank,76,25,55,71,96,29
2430,Frank,43,50,10,83,58,46
2431,Henry,91,56,67,3,1,31
2432,Ivy,14,7,88,49,93,77
2433,Jack,50,19,61,12,75,10
2434,Jack,83,59,18,64,98,21
2435,Charlie,88,82,42,80,58,19
2436,Ivy,44,0,26,41,5,39
2437,Grace,87,88,5,50,57,29
2438,Jack,1,22,94,99,35,33
2439,Frank,19,62,20,14,63,94
2440,Jack,61,98,5,8,65,66
2441,Alice,74,73,11,84,31,31
2442,Charlie,100,25,45,43,1,28
2443,Charlie,20,95,31,44,51,4
2444,Frank,9,48,36,81,68,1
2445,Frank,80,56,40,12,25,93
2446,Bob,31,87,27,52,27,61
2447,Charlie,24,97,39,0,99,63
2448,Alice,5,5,83,6,54,75
2449,David,85,37,100,82,24,35
2450,Jack,45,20,3,39,28,91
2451,Jack,23,53,40,95,78,99
2452,Charlie,0,63,12,17,86,0
2453,Grace,36,67,7,58,61,81
2454,Frank,54,76,86,0,8,7
2455,Ivy,86,67,41,4,56,40
2456,Bob,65,24,32,77,11,72
2457,Henry,36,62,8,81,85,29
2458,Ivy,57,31,2,41,12,55
2459,Grace,34,34,63,93,13,62
2460,Ivy,6,38,11,9,94,33
2461,Grace,100,59,57,36,8,4
2462,Charlie,92,15,6,99,16,15
2463,David,9,18,92,23,92,60
2464,Charlie,39,61,37,40,46,7
2465,Ivy,84,4,25,45,89,90
